"fromuser","touser","date","postid","threadid"
"H1xx3r","methefoo",1281024757,320317,40497
"Opxes","Aris",1281001616,319849,40506
"kuxxnN.","Crazy-Nugget",1281002123,319857,40506
"Salax","kuxxnN.",1281003123,319873,40506
"Zuraaa","Opxes",1281004086,319894,40506
"Wordproblems","Zuraaa",1281006346,319923,40506
"Acer","Hawkins",1281004629,319896,40507
"b3g1n3R","Gizolo",1281004682,319897,40508
"SecUpwN","r0re",1281007411,319941,40514
"Liquid","SecUpwN",1281825772,330027,40514
"P5N","oksana1982x",1281008284,319963,40515
"roccihrs","Willi27",1281008325,319965,40521
"H1xx3r","Kaz00m",1281013791,320059,40523
"sourc3","Zer0Phr34k",1281012433,320030,40524
"Carlos","Boglu55",1282258821,334338,40538
"Carlos","Boglu55",1282260449,334372,40538
"Carlos","Delaja",1282311023,334864,40538
"Zer0Phr34k","tombole",1281017659,320169,40540
"(°?°)","gordon",1281017898,320176,40540
"finsi","Burncool",1281036535,320543,40540
"Ballin","DIGITZ",1281429409,325790,40540
"Flöp","Acer",1281434037,325833,40540
"hitmyballs","playa_1",1281453232,326131,40540
"hack3d","danarik",1281906834,330752,40540
"AlphaH","(°?°)",1284855674,359366,40540
"roccihrs","Kaz00m",1281013715,320057,40541
"Kaz00m","roccihrs",1281014045,320065,40541
"Kaz00m","Wolverine",1281014511,320083,40541
"roccihrs","Kaz00m",1281015100,320098,40541
"Tzolli","mario_1989",1282738963,339077,40541
"HayShu","E1sT33",1281020264,320235,40542
"Zer0Phr34k","GERRRDA",1281014621,320084,40543
"PR0TEUS","Johnzen84",1281020175,320232,40551
"verspult","patros69",1281021375,320268,40551
"roccihrs","roccihrs",1281017495,320164,40552
"kolumbus","BruceRolfe",1281020692,320251,40561
"Zer0Phr34k","kolumbus",1281020813,320253,40561
"Zer0Phr34k","E1sT33",1281020584,320245,40571
"Bero13465","BruceRolfe",1281021118,320261,40571
"HayShu","BruceRolfe",1281028324,320400,40588
"Pritt","sh0kfir3",1281033725,320491,40600
"SoL1sT","sh0kfir3",1281034335,320502,40600
"Pritt","reflex",1281034957,320515,40600
"gf0x","finsi",1281035210,320519,40600
"reflex","Pritt",1281035470,320524,40600
"finsi","gf0x",1281035473,320525,40600
"gf0x","K34nu",1281036045,320536,40600
"RnB","finsi",1281038500,320580,40608
"methefoo","RazorheadTNT",1281142600,321866,40615
"xcopporn","RazorheadTNT",1281143575,321882,40615
"Bero13465","puTin_x",1281039928,320611,40617
"Bero13465","oxford",1281040655,320624,40617
"Bero13465",".tuX",1281041065,320630,40617
"puTin_x","Bero13465",1281041185,320634,40617
"Bero13465","puTin_x",1281041371,320638,40617
"Lord1","Boglu55",1281044845,320704,40618
"cunit156",".tuX",1281040838,320627,40624
"KaBeschniK","KingCrackzzz",1281044004,320692,40624
"KoolSA","tkoh",1281122842,321631,40636
"KoolSA","Wordproblems",1281125955,321672,40636
"KoolSA","elpatte",1281126616,321689,40636
"oksana1982x","Wordproblems",1281129295,321726,40636
"Toyo","Holy666",1281045895,320725,40641
"xcopporn","Toyo",1281047383,320749,40641
".tuX","xcopporn",1281047938,320766,40641
"styles","Toyo",1281049362,320804,40641
"Wordproblems","Toyo",1281049536,320807,40641
"Toyo","Wordproblems",1281050558,320832,40641
"zameit","topfrisch",1281046434,320734,40644
"zameit","0wn3d",1281048236,320775,40644
"topfrisch","soundz",1281048298,320777,40644
"soundz","topfrisch",1281048484,320783,40644
"DIGITZ","assa",1281199481,322502,40645
"DIGITZ","assa",1281200330,322512,40645
"DIGITZ","Quik_Silver",1282505029,336678,40645
"Quik_Silver","DIGITZ",1282505951,336699,40645
"DIGITZ","Quik_Silver",1282568593,337241,40645
"Leonidas","welovecarders",1281063831,320907,40648
"carder_carder","patros69",1281047469,320753,40650
"carder_carder","Franco",1281128251,321709,40650
"carder_carder","SyMBI0S",1281367487,324751,40650
"carder_carder","SyMBI0S",1281367502,324752,40650
"methefoo","Cyler",1281063851,320908,40660
"ST0RM0S","DeeJay",1281051091,320838,40662
"ST0RM0S","OceanBird",1281051496,320842,40662
"Bl00D","Vic Mackey",1281187062,322299,40669
"Aris","NicNac",1281059113,320882,40670
"h3h3y9","Aris",1281059770,320886,40670
"AnNoymuS","NicNac",1281080313,320968,40671
"carder_carder","blackstar77",1281079760,320964,40699
"carder_carder","blackstar77",1281080312,320967,40699
"oxford","blackstar77",1281082074,320985,40699
"carder_carder","oxford",1281087810,321033,40699
"schafi","blackstar77",1281088163,321036,40699
"diabkus","Schinken",1281086030,321018,40700
"diabkus","Keyser Soze",1281089653,321063,40700
"Ballin","gtawelt",1281428847,325786,40702
"Ballin","t0xus",1281437626,325872,40702
"spran","t0xus",1281442586,325927,40702
"d0pe","Opxes",1281092107,321113,40709
"Crazy-Nugget","d0pe",1281092996,321131,40709
"Crazy-Nugget","Delaja",1281099076,321238,40709
"methefoo","Opxes",1281132487,321763,40709
"Opxes","methefoo",1281141372,321841,40709
"methefoo","Opxes",1281141813,321848,40709
"e330r","SyMBI0S",1281091258,321098,40710
"Hamtaro","ST0RM0S",1281097587,321207,40710
"metalwarlock","pscBastard",1281304555,324013,40713
"AMOR","metalwarlock",1281477441,326545,40713
"chaosz","minotaurus",1281605723,327746,40719
"Hawkins","wolf",1281096775,321184,40723
"SILEN0S","Hawkins",1281195063,322451,40723
"Franco","redrebel",1281093265,321136,40724
"babuschka","ikarus22",1281097636,321209,40731
"babuschka","Ohnmachtsanfall",1281112338,321470,40731
"GoldRock","K0LLEGAH",1281097542,321203,40735
"veenomcs5","Frezzerblack",1281097775,321213,40737
"Pl005","N3Cr0N",1281100530,321270,40740
"Hard$tyler","PLUT0S",1281109475,321422,40740
"veru²","dontknow",1281111586,321451,40740
"methefoo","NicNac",1281111666,321453,40740
"metalwarlock","NicNac",1281111889,321459,40740
"roccihrs","PLUT0S",1281112674,321479,40740
"dontknow","PLUT0S",1281115142,321515,40740
"veenomcs5","kolumbus",1281100748,321273,40746
"veenomcs5","marcel",1281100661,321272,40747
"veenomcs5","marcel",1281101133,321289,40747
"veenomcs5","Bero13465",1281102305,321314,40751
"GoldRock","CrOniC",1281107368,321396,40753
"phantom","Carlos",1281118689,321572,40758
"finsi","InteL",1281113469,321497,40760
"finsi","unkn0wn2",1281273185,323279,40760
"9175","finsi",1281274303,323304,40760
"GoldRock","InteL",1281107958,321403,40763
"Paysafecard","Napoleon",1281110063,321435,40769
"Carlos","Napoleon",1281110115,321437,40769
"Paysafecard","Carlos",1281110255,321438,40769
"Paysafecard","KaBeschniK",1281112380,321472,40769
"BruceRolfe","BruceRolfe",1281114751,321509,40774
"funnyhai","Luigi100",1281196345,322466,40777
"HayShu","funnyhai",1281201951,322530,40777
"TrickZ","c0retax",1281276085,323349,40777
"H1xx3r","TrickZ",1281292348,323687,40777
"CrOniC","wolf",1281123748,321640,40784
"wolf","Wordproblems",1281126169,321679,40784
"Hawkins","Crazy-Nugget",1281127004,321694,40784
"Wordproblems","wolf",1281127311,321700,40784
"CrOniC","keepalive",1281134353,321784,40789
"CrOniC","zameit",1281234239,322999,40789
"zameit","CrOniC",1281236414,323002,40789
"zameit","finn",1281314521,324135,40789
"finn","zameit",1281316450,324161,40789
"Kleptomanie","finn",1282000226,331689,40789
"Trusted","finn",1282031612,331786,40789
"zameit","finn",1282045786,332008,40789
"CrOniC","leo.the.cat",1282311471,334880,40789
"Kanye","CrOniC",1282656422,338252,40789
"POSEID0N","babuschka",1281291792,323669,40806
"NextDoor","babuschka",1281292205,323682,40806
"Flöp","NextDoor",1281361671,324638,40806
"methefoo","Genius",1281139923,321823,40816
"methefoo","InteL",1281139603,321819,40818
"Lord1","Leonidas",1281144396,321887,40818
"chapter81","methefoo",1281168299,321933,40818
"SILEN0S","NextDoor",1281382416,325110,40823
"methefoo","chrizo",1281140205,321826,40825
"zameit","chrizo",1281140335,321829,40825
"methefoo","zameit",1281140820,321833,40825
"cheater1947","methefoo",1281141858,321849,40825
"zameit","methefoo",1281141925,321851,40825
"warlord_7","Alpha21",1281208668,322633,40832
"Zer0Phr34k","Bluti",1281177898,322067,40835
"Blackberry","methefoo",1281182114,322182,40835
"InteL","Hawkins",1281175065,322015,40845
"DeLuXe","Paketzusteller",1281217343,322797,40856
"Bluti","cRanc",1281178691,322079,40861
"Franco","TrickTrick",1281184100,322218,40863
"GoldRock","Rolf32",1281178629,322075,40864
"GoldRock","KaBeschniK",1281185498,322266,40864
"Prinz.","GoldRock",1284914733,359907,40864
"zidan258","Prinz.",1284915105,359919,40864
"BuEnO","Prinz.",1284915271,359927,40864
"KezZza","Rolf32",1284917236,359970,40864
"chapter81","Delaja",1281790051,329606,40868
"Gizolo","sohei1337",1281179401,322101,40869
"GoldRock","Gizolo",1281180648,322133,40872
"GoldRock","toll",1281181347,322155,40872
"GoldRock","chrizo",1281181709,322168,40872
"toll","GoldRock",1281181717,322169,40872
"GoldRock","WeedMan",1281182209,322183,40872
"chrizo","GoldRock",1281182298,322186,40872
"toll","WeedMan",1281183260,322206,40872
"toll","GoldRock",1281183338,322209,40872
"NightyShine","GoldRock",1281183932,322216,40872
"MONTE_RAVY","sohei1337",1281181123,322147,40876
"MONTE_RAVY","sohei1337",1281181410,322159,40876
"sohei1337","Wordproblems",1281181938,322177,40876
"Pritt","Gizolo",1281182406,322187,40876
"Gizolo","Pritt",1281182589,322193,40876
"Pritt","Gizolo",1281182823,322198,40876
"Wordproblems","Gizolo",1281183262,322207,40876
"sohei1337","Gizolo",1281183406,322210,40876
"sohei1337","Wordproblems",1281183558,322212,40876
"GoldRock","lowbird",1281212119,322725,40878
"H0pe","Seki",1281263181,323096,40878
"KoolSA","Basquash!",1281188673,322331,40880
"Basquash!","KoolSA",1281196161,322462,40880
"BruceRolfe","th3sh4dow",1281186740,322290,40885
"BruceRolfe","BruceRolfe",1281187971,322317,40885
"BruceRolfe","BruceRolfe",1281189114,322339,40885
"Gizolo","kolumbus",1281189727,322351,40888
"massa83","ecize",1281259417,323068,40888
"onix","FreddyKrügger",1281284002,323476,40888
"Isy-Beatz","Anonymous",1281295765,323771,40888
"Gizolo","R0MANCE",1281185605,322270,40891
"Gizolo","BruceRolfe",1281187026,322298,40891
"Gizolo","R0MANCE",1281187234,322303,40891
"chrizo","8105",1281185734,322273,40894
"Zer0Phr34k","Liquid",1281190563,322369,40897
"stripey","9175",1281190307,322362,40907
"ST0RM0S","tigerfresh",1281191244,322377,40912
"DjKitsune","2PaCalyPsEnOw",1281280931,323422,40917
"WeedMan","th3sh4dow",1281202377,322534,40931
"GoldRock","th3sh4dow",1281203486,322550,40931
"WeedMan","K34nu",1281208864,322641,40931
"WeedMan","K34nu",1281210419,322682,40931
"SoL1sT","K34nu",1281225358,322908,40931
"IvanMarishyoski","Mollny",1281257041,323040,40931
"tombole","K34nu",1282305695,334740,40931
"metalwarlock","Gizolo",1281204210,322562,40933
"Self::","gid0",1281214755,322765,40933
"Paysafecard","Gizolo",1281216738,322792,40933
"metalwarlock","Paysafecard",1281217805,322806,40933
"metalwarlock","rev0",1281218541,322817,40933
"Paysafecard","gid0",1281218757,322825,40933
"rev0","metalwarlock",1281219186,322831,40933
"Weedzusteller","styles",1281206579,322600,40935
"Imperator","BruceRolfe",1281217266,322796,40935
"9175","Imperator",1281217631,322803,40935
"Weedzusteller","Sinalco3",1281206409,322598,40938
"pizzamann","Tzolli",1283366872,345206,40938
"soundz","xellix",1283769096,348857,40938
"Acer","staker",1281213961,322750,40943
"styles","Acer",1281214240,322752,40943
"badboy1012","Acer",1281214309,322754,40943
"Kaiser911","BruceRolfe",1281258410,323058,40944
"H1xx3r","w!cKed",1281462517,326299,40944
"MAINSTREAM","w!cKed",1281464066,326336,40944
"Pritt","Topkapi",1281465917,326365,40944
"diabkus","chapter81",1281544539,327167,40944
"Pritt","diabkus",1281544801,327171,40944
"Pritt","chapter81",1281793709,329643,40944
"H1xx3r","chapter81",1281911739,330818,40944
"Pritt","chapter81",1281952128,331006,40944
"diabkus","Pritt",1281952245,331009,40944
"diabkus","tombole",1281953152,331023,40944
"ForrestGriffin","tombole",1281953437,331026,40944
"H1xx3r","tombole",1281957472,331079,40944
"8105","zuka",1281209112,322647,40946
"8105","lowbird",1281212044,322724,40946
"zameit","topfrisch",1281211726,322718,40952
"zameit","SANSUN",1281212336,322730,40952
"warlord_7","HayShu",1281212480,322732,40953
"warlord_7","CrOniC",1281214553,322762,40953
"CrOniC","warlord_7",1281215585,322778,40953
"dongrasi0077","warlord_7",1281216690,322791,40953
"Tiberius","warlord_7",1281216905,322794,40953
"rev0","Tiberius",1281219895,322841,40953
"Tiberius","rev0",1281220362,322846,40953
"Tiberius","Kotek",1281222819,322881,40953
"GoldRock","Superflymaster",1281306842,324057,40954
"8105","MR.RU",1281212001,322722,40958
"Fruchtii","DocD00",1285793802,367068,40971
"DIGITZ","radiostart",1281216306,322788,40972
"radiostart","DIGITZ",1281217113,322795,40972
"DIGITZ","alfabetstier",1281227810,322929,40984
"onix","Jaksa",1281231629,322983,40984
"assa","alfabetstier",1281233709,322996,40984
"methefoo","SoL1sT",1281245126,323019,40984
"IvanMarishyoski","DIGITZ",1281258020,323054,40984
"d0pe","alfabetstier",1281259010,323064,40984
"mrmandato","mrmandato",1281237777,323004,40985
"cr4ckbitch","FavourStyle",1281228991,322952,40989
"Noss__","Dann",1281257862,323053,40989
"~Bi0virus~","Holy666",1281228448,322942,40990
"dabbadaaa","ecize",1281622149,327993,40992
"zameit","minotaurus",1281624154,328018,40992
"danarik","Karl01",1281790548,329610,40992
"ForE","danarik",1281794118,329648,40992
"HayShu","palumbo",1281877851,330345,40992
"Predat0r","lookiss",1281956014,331063,40992
"KR!M!NELL","Predat0r",1284490759,356192,40992
"cr4ckbitch","ladykiller",1281229822,322959,40994
"HotSauce","MonsieurK",1281258767,323060,40996
"MonsieurK","HotSauce",1281262336,323081,40996
"MonsieurK","Kotek",1281289717,323612,40996
"sasa","resone",1281988497,331468,40997
"veru²","Relocked",1281277944,323376,41020
"MonsieurK","Hardc0re",1281264526,323122,41023
"Wordproblems","RazorheadTNT",1281271016,323218,41025
"WickedGuy","RazorheadTNT",1281274546,323313,41025
"TerrorSonic","roccihrs",1281290160,323624,41031
"MONTE_RAVY","Sinalco3",1281300646,323911,41031
"HayShu","pscBastard",1281268341,323184,41036
"H0pe","t0xus",1281271514,323233,41044
"t0xus","H0pe",1281271847,323240,41044
"Senfi","donkrawalo",1281271993,323244,41044
"r0re","TheJ0hann",1281271883,323241,41045
"TheJ0hann","r0re",1281272197,323248,41045
"wolf","unkn0wn2",1281272858,323274,41045
"r0re","MaybeSomeday",1281273818,323299,41045
"Noppi","warlord_7",1281280419,323411,41045
"warlord_7","Noppi",1281296200,323785,41045
"zameit","nasparena",1281309252,324091,41045
"zameit","nasparena",1281309267,324092,41045
".tuX","zameit",1281380626,325066,41045
".tuX",".tuX",1281383244,325132,41045
"9175","resone",1281272903,323276,41051
"MONTE_RAVY","resone",1281275218,323326,41051
"Noss__","ToterWolf",1281273507,323292,41053
"babuschka","ThreexCP",1281289564,323606,41059
"SoL1sT","Rodney",1281291794,323670,41070
"topfrisch","schafi",1281280316,323408,41073
"aektschn","Sveiven.Info",1281340466,324242,41080
"koksbot 2.0","Skanderbeg",1281284088,323478,41085
"Rodney","ForE",1282561537,337103,41085
"Salax","mrmandato",1281288073,323559,41088
"reflex","Salax",1281288396,323571,41088
"Salax","reflex",1281290382,323633,41088
"mrmandato","reflex",1281296127,323782,41088
"mrmandato","mrmandato",1281299196,323871,41088
"Pritt","P5N",1281286941,323526,41099
"Rodney","Pritt",1281289762,323614,41099
"H1xx3r","Rodney",1281291817,323671,41099
"eddamusiol","Smile",1281346099,324319,41099
"FAM0US","Vic Mackey",1284378460,354946,41105
"FAM0US","Cyborg",1284554878,356726,41105
"cRanc","ladykiller",1281289589,323608,41107
"BuEnO","Snoosius",1285455670,364497,41109
"~Chiko~","budda843",1281341796,324252,41112
"veru²","Moe.",1281341844,324253,41112
"veru²","Kraal",1281293691,323716,41127
"veenomcs5","NextDoor",1281294430,323730,41130
"NextDoor","veenomcs5",1281294586,323733,41130
"Skanderbeg","NextDoor",1281295256,323758,41130
"WickedGuy","Kite",1281295875,323774,41130
"cocaX","teflon",1281304511,324012,41137
"N3Cr0N","Blackyy",1281345813,324313,41137
"Nitrogen","dontknow",1281385073,325182,41137
"anonym","Boglu55",1281393104,325350,41137
"Kaz00m","Mengano",1281296799,323798,41138
"Mengano","Kaz00m",1281297535,323818,41138
"lFFXZer0","Kaz00m",1281382333,325105,41138
"Smile","WickedGuy",1281296430,323789,41145
"spran","alfabetstier",1281298101,323834,41148
"H1xx3r","byt0x",1281302182,323956,41148
"FavourStyle","justaboi1",1281299626,323884,41149
"stegmann","DingDong",1281300957,323922,41149
"DingDong","PommesGabel",1281314932,324142,41149
"Noss__","JackDaniels",1282651513,338142,41155
"TrickZ","JackDaniels",1282651761,338147,41155
"MONTE_RAVY","luckyboy22",1281298284,323838,41156
"funnyhai","donkrawalo",1281299650,323885,41156
"Lord1","MONTE_RAVY",1281299762,323886,41156
"Sinalco3","funnyhai",1281299884,323889,41156
"MONTE_RAVY","Lord1",1281299975,323892,41156
"Mass","0wna",1281361435,324633,41159
"oksana1982x","Mass",1281364040,324694,41159
"Carlos","roccihrs",1281299223,323873,41165
"MIN0S","luckyboy22",1281303909,324000,41165
"teflon","DeLuXe",1281304231,324007,41165
"N3Cr0N","bo$$playa",1281316341,324159,41165
"teflon","veenomcs5",1281347613,324336,41165
"teflon","veenomcs5",1281347628,324338,41165
"Zer0Phr34k","babuschka",1281395428,325413,41165
"babuschka","Zer0Phr34k",1281396357,325430,41165
"12345","Kaiser911",1283978005,351279,41165
"vai","12345",1283978152,351281,41165
"Ace","megane",1283978632,351287,41165
"Lord1","RazorheadTNT",1281301279,323929,41168
"~Bi0virus~","Zer0Phr34k",1281303884,323999,41173
"MONTE_RAVY","zameit",1281308539,324086,41179
"mrmandato","awesome",1281303791,323995,41180
"polinger","Zer0Phr34k",1281306340,324045,41185
"Zer0Phr34k","wolverine",1281306513,324051,41185
".tuX","xcopporn",1281307406,324073,41185
"MONTE_RAVY","stegmann",1281308372,324084,41189
"hitmyballs","stegmann",1281480022,326593,41189
"assa","Fuyox3",1281317208,324166,41192
"carder_carder","DingDong",1281336501,324212,41195
"leo.the.cat","funnyhai",1281345198,324300,41195
"zameit","alfabetstier",1281315149,324146,41197
"N3Cr0N","Leonidas",1281318020,324174,41201
"Dynamit","Fuyox3",1281344709,324289,41201
"alexneu2010","Fuyox3",1281470559,326441,41201
"Noro","Bl00D",1281473115,326481,41201
"chaosz","Fuyox3",1281607773,327771,41201
"chaosz","Atharros",1281804193,329803,41201
"Acer","Dukeraider",1281481634,326619,41203
"Leonidas","PLUT0S",1281317806,324172,41204
"Eiskalt","N3Cr0N",1281348074,324349,41228
"Eiskalt","Blackyy",1281348271,324353,41228
"Blackyy","Eiskalt",1281348452,324358,41228
"N3Cr0N","justaboi1",1281345661,324307,41233
"Blackyy","KaBeschniK",1281348722,324366,41235
"N3Cr0N","Blackyy",1281349087,324375,41236
"SurfArab","dontknow",1281352777,324446,41236
"chrizo","dontknow",1281360341,324616,41236
"N3Cr0N","Genius",1281360765,324620,41236
"Ligaro","GLAUK0S",1281784405,329518,41236
"e0s","mrmandato",1281349849,324394,41240
"mrmandato","e0s",1281350522,324408,41240
"night","Pritt",1281351180,324422,41244
"N3Cr0N","Blackyy",1281354979,324493,41245
"N3Cr0N","Blackyy",1281355322,324495,41245
"Jaksa","t0xus",1281354507,324485,41247
"oxford","Will",1281357157,324539,41247
